cpg,beta,p
cg00324520,-0.285871673,0.000073357
cg02015348,-0.33414191,7.33702E-05
cg05511778,-0.301505095,7.34179E-05
cg00682553,-0.145363052,7.34208E-05
cg09910207,-0.202096816,0.000073464
cg08877257,-0.313976307,7.34729E-05
cg14212360,-0.26788235,7.35598E-05
cg15989608,-0.32451781,7.36035E-05
cg07076318,-0.273323295,7.36427E-05
cg22489204,-0.201766238,0.000073661
cg21039679,-0.255768722,7.37087E-05
cg07320496,-0.209589299,7.37196E-05
cg21618549,-0.122397686,7.37673E-05
cg00379648,0.245678456,7.37847E-05
cg25215028,-0.133665902,7.38135E-05
cg25925006,0.213608881,7.38546E-05
cg08342886,-0.26202742,7.38833E-05
cg04957307,0.488775441,7.39087E-05
cg15466505,-0.154563721,7.39269E-05
cg07377422,0.371360048,7.39294E-05
cg27329559,-0.262498422,7.39328E-05
cg06878108,-0.246818987,7.39439E-05
cg05756933,0.137149814,7.39777E-05
cg14596987,-0.182178199,7.40076E-05
cg17174275,-0.254031924,7.40249E-05
cg10735792,-0.127309582,7.40521E-05
cg24984834,-0.300757789,7.40561E-05
cg13454226,-0.170056377,0.00007408
cg00238182,-0.235572414,7.40935E-05
cg01759628,0.233467619,7.41111E-05
cg10236857,-0.094949327,7.41471E-05
cg16513984,-0.342437988,7.41517E-05
cg27080119,-0.188859191,7.42215E-05
cg03253303,-0.246809972,7.42332E-05
cg01800148,-0.178104332,0.000074239
cg21207205,-0.265830795,7.42484E-05
cg24551418,-0.134395583,7.43186E-05
cg03513858,-0.199901416,7.43628E-05
cg02016753,-0.101931895,7.43821E-05
cg02161115,-0.161947837,7.43945E-05
cg14077847,-0.096215777,7.44347E-05
cg23224042,-0.193096978,7.44568E-05
cg17482801,-0.154161554,7.44906E-05
cg20124610,-0.166948927,7.45142E-05
cg03363904,-0.210470108,7.45365E-05
cg12367786,-0.428882618,7.45546E-05
cg15212295,-0.149561783,0.000074555
cg15810758,0.261376436,0.000074555
cg14578363,-0.24557069,7.46807E-05
cg15552249,-0.204105237,7.47233E-05
cg19841506,0.116367715,0.000074739
cg16577947,-0.176981939,0.000074752
cg18461635,-0.34330219,7.47928E-05
cg27149179,-0.243687485,0.0000748
cg17131905,-0.314058377,7.49244E-05
cg01649538,-0.24834265,7.49477E-05
cg05515866,-0.240893181,7.49572E-05
cg25368103,-0.31780097,7.49622E-05
cg18977891,0.43624787,7.49646E-05
cg02117102,-0.272267932,7.49785E-05
cg23074048,0.223718245,7.50031E-05
cg23640903,-0.166872766,7.50327E-05
cg05585551,-0.123586468,7.50784E-05
cg22727581,0.130814584,0.000075145
cg18459339,-0.220739033,7.51491E-05
cg09513990,0.250729399,7.51511E-05
cg12338137,-0.208572464,7.51977E-05
cg26147514,-0.228022406,7.52929E-05
cg00411411,-0.212649736,7.52993E-05
cg25201998,-0.348392251,7.53038E-05
cg06561883,-0.235908019,0.000075327
cg01124575,-0.186645745,7.53508E-05
cg24620418,-0.166809693,7.54139E-05
cg17429000,0.261216479,7.54386E-05
cg22577252,-0.289537355,7.54614E-05
cg10530171,0.138981477,7.54782E-05
cg14028400,0.197453431,7.55309E-05
cg18102469,-0.240172569,7.55454E-05
cg10526478,-0.091192279,7.56299E-05
cg07244783,-0.135734287,7.56434E-05
cg27248887,-0.287506532,0.000075656
cg12289801,-0.248020309,0.000075661
cg12633680,-0.20231678,0.000075674
cg04461800,-0.335753903,7.57519E-05
cg18391127,-0.540086323,7.57982E-05
cg16015031,0.140151621,7.57994E-05
cg05753486,-0.216394063,7.58264E-05
cg04192879,0.134305406,7.58353E-05
cg08336604,-0.386165781,0.000075873
cg08097817,-0.178780578,7.59162E-05
cg24029082,-0.194954274,7.59192E-05
cg26683252,-0.257951067,7.59548E-05
cg05379350,-0.203766333,7.59605E-05
cg03592197,-0.164219921,7.59685E-05
cg15179976,-0.193469826,7.59802E-05
cg24428218,-0.376625594,7.60599E-05
cg16379248,-0.171790788,7.61085E-05
cg09852493,-0.201988623,7.61371E-05
cg05958985,-0.125770141,7.61437E-05
cg21911930,-0.358595027,7.61488E-05
cg06600401,-0.185984527,7.61633E-05
cg13250324,-0.175030099,7.61819E-05
cg21356750,-0.107117968,7.61825E-05
cg26283480,-0.210781957,7.62119E-05
cg03517226,-0.491496263,0.000076283
cg08550748,-0.376136008,7.62863E-05
cg05512561,-0.271482116,7.63224E-05
cg12884814,-0.153458105,7.63845E-05
cg13649519,-0.452537933,7.64147E-05
cg22750001,-0.406883149,7.64843E-05
cg02047661,-0.187517095,7.65255E-05
cg11368628,-0.130564752,7.65497E-05
cg06494421,-0.20890503,7.65757E-05
cg11667301,-0.383964024,7.66074E-05
cg02600859,-0.236829257,7.66125E-05
cg13210580,0.203609413,7.66432E-05
cg08467103,-0.210061194,7.66744E-05
cg12858593,-0.203418277,7.67024E-05
cg19324023,-0.158228145,0.000076705
cg14204586,-0.286128347,7.67129E-05
cg13635299,-0.263125359,7.67164E-05
cg03266780,-0.218778345,7.67303E-05
cg27166993,0.276015495,7.67592E-05
cg08055994,-0.311998079,7.67889E-05
cg04550474,-0.216319097,7.67906E-05
cg14078059,-0.561690979,7.68029E-05
cg03275201,-0.11048859,7.68236E-05
cg00491064,-0.437227919,7.68239E-05
cg24379915,-0.208480843,7.68426E-05
cg07958689,-0.310625563,7.68667E-05
cg19589317,-0.327033904,0.000076897
cg22327175,0.342012786,7.69065E-05
cg12954334,-0.353551808,0.000076928
cg00856273,-0.184729401,7.69329E-05
cg25643208,-0.313735881,7.69531E-05
cg07271580,-0.330481898,7.69571E-05
cg02239453,-0.522429241,0.000076974
cg25678587,-0.25851534,7.69775E-05
cg00147638,-0.386031024,7.70523E-05
cg07714289,-0.151516552,0.000077084
cg14214239,-0.171765582,7.70841E-05
cg24616382,0.410623498,7.70879E-05
cg25165975,-0.295815714,0.000077105
cg08530008,-0.35522592,7.71174E-05
cg22707381,-0.184148097,7.71194E-05
cg07932300,0.333439639,7.71661E-05
cg14066757,-0.268178778,7.71666E-05
cg05786446,-0.196764936,7.71994E-05
cg19118904,-0.285168688,7.72285E-05
cg04215883,-0.295557335,7.72457E-05
cg21171639,-0.244255229,0.00007725
cg06685949,-0.159897472,7.73433E-05
cg13206017,0.131336847,7.73711E-05
cg04951797,-0.23816525,7.73744E-05
cg10402222,-0.232754216,7.73945E-05
cg13027458,-0.286883354,7.73951E-05
cg19457770,0.536660898,7.74174E-05
cg05223441,-0.223417805,7.74903E-05
cg10703213,-0.153384145,7.75367E-05
cg03969725,-0.352331295,7.75609E-05
cg13567205,-0.274296879,7.75656E-05
cg11108269,0.292527515,7.75667E-05
cg06482535,-0.190922568,7.75861E-05
cg21247874,-0.306738532,7.76194E-05
cg10432987,-0.146537302,7.76671E-05
cg01904063,0.094707504,7.76673E-05
cg02642123,0.090595648,7.76721E-05
cg11958644,0.514479574,7.77211E-05
cg20431250,0.145060975,7.77263E-05
cg03817667,0.334014826,7.77755E-05
cg14976001,-0.262393911,7.77755E-05
cg18806561,-0.46646233,7.77892E-05
cg24842354,-0.402580942,0.000077839
cg00415971,-0.212435812,0.000077872
cg19194645,-0.327813666,7.79397E-05
cg22920603,-0.395749249,7.79448E-05
cg08378932,-0.238101065,7.80206E-05
cg06866553,-0.251030828,0.000078038
cg21475747,-0.145913167,0.000078101
cg26713775,-0.21932796,7.81346E-05
cg01791371,0.179992802,7.81409E-05
cg25558087,-0.138071631,7.81468E-05
cg19412295,0.210851127,7.81492E-05
cg27043880,-0.149810477,7.83032E-05
cg14129397,-0.168588746,7.83095E-05
cg02827082,-0.186156311,7.83372E-05
cg10289305,-0.238426535,7.83752E-05
cg07955088,-0.230384341,7.83909E-05
cg16324121,-0.369048294,7.84158E-05
cg17296447,-0.160512408,7.84759E-05
cg09623279,-0.27010651,7.85023E-05
cg16062877,-0.249971072,7.85488E-05
cg02985787,-0.336507445,7.87329E-05
cg18334819,-0.196718173,7.87473E-05
cg02637086,-0.159239376,7.87792E-05
cg06513659,-0.108344702,7.87968E-05
cg06917325,-0.201547093,7.88128E-05
cg19651578,-0.263112794,7.88386E-05
cg02825977,0.159472606,7.88656E-05
cg22490907,0.11235557,7.88892E-05
cg12332524,-0.286460292,7.88992E-05
cg05146536,-0.158275398,0.000078942
cg04104235,-0.219255144,7.89433E-05
cg18049474,-0.201169974,7.89801E-05
cg01005303,-0.365427069,7.90366E-05
cg14550153,-0.166079603,7.90863E-05
cg23473863,-0.361633186,7.91002E-05
cg19178479,0.286327732,7.91312E-05
cg21877907,-0.245942304,7.91379E-05
cg18668540,-0.193304293,7.91483E-05
cg23516634,-0.29815161,7.91669E-05
cg27395200,-0.273478,7.91758E-05
cg00879592,-0.240958518,7.92645E-05
cg07058918,-0.247557019,0.000079274
cg09292377,-0.181528372,7.92888E-05
cg03438552,-0.293031123,7.93788E-05
cg12790424,-0.328954044,0.000079425
cg22041610,-0.267569597,7.94423E-05
cg17453374,-0.219621276,7.96018E-05
cg09145629,-0.295238183,7.96225E-05
cg06071824,-0.241707353,7.97192E-05
cg06291494,-0.209562956,0.000079732
cg13977486,-0.234683279,7.97575E-05
cg20948024,0.121852249,7.97974E-05
cg13318964,-0.313801768,0.000079835
cg25625951,-0.151985943,7.98977E-05
cg27392040,-0.136403447,7.99018E-05
cg12084436,-0.257135393,7.99172E-05
cg20946991,-0.237883254,7.99922E-05
cg04872612,0.082961309,8.00506E-05
cg15456502,-0.347807086,0.00008012
cg05227773,-0.388193012,8.01251E-05
cg24085502,-0.246742124,8.01329E-05
cg01979489,-0.319321346,8.01558E-05
cg20756702,-0.132598478,0.000080158
cg23310143,-0.196830376,8.02359E-05
cg18084791,-0.209746908,8.02391E-05
cg03318469,-0.261474629,0.000080254
cg04615716,-0.191086708,8.02761E-05
cg19296153,-0.142662138,8.02865E-05
cg24185443,-0.082734768,0.000080414
cg18989477,-0.192693918,8.04751E-05
cg05759347,0.409747546,8.04765E-05
cg00243272,-0.241374501,8.05376E-05
cg02613685,-0.227956607,8.05428E-05
cg23666362,-0.182295283,8.05622E-05
cg17906332,-0.279349624,8.05837E-05
cg17969271,-0.391955628,8.05855E-05
cg06719900,0.197992263,8.06103E-05
cg16146353,-0.287143785,8.06272E-05
cg10892950,-0.381205914,8.06334E-05
cg16058765,-0.216192687,8.06906E-05
cg14897188,-0.340706157,8.07184E-05
cg07735969,-0.177791524,8.07316E-05
cg20401058,-0.157471309,8.07379E-05
cg04658679,-0.257565727,8.07498E-05
cg03156547,-0.159012001,8.07705E-05
cg18422853,-0.301819327,8.07721E-05
cg07618435,-0.379468921,8.08882E-05
cg02128483,-0.464828602,8.08982E-05
cg07640117,-0.27698999,0.000080923
cg14792180,-0.282529895,8.09239E-05
cg23631578,-0.13566606,8.09284E-05
cg23516589,-0.29311677,8.10164E-05
cg27467996,-0.153414928,0.000081085
cg21602160,-0.237837228,8.11154E-05
cg01888055,-0.172526281,8.11854E-05
cg06302566,-0.221300312,8.12274E-05
cg09039890,-0.202849546,8.12486E-05
cg03477976,-0.308405386,8.13519E-05
cg20095233,0.115175639,8.13528E-05
cg07061867,-0.170512247,8.13596E-05
cg21222888,-0.308759965,8.13643E-05
cg16008148,-0.321074603,8.13955E-05
cg14331623,-0.195348751,8.13969E-05
cg26427534,-0.29654437,8.14083E-05
cg14071179,0.133622562,8.14432E-05
cg18553840,-0.296867822,8.14556E-05
cg24067911,-0.389978007,0.000081462
cg20442599,0.156697868,0.000081509
cg05397202,-0.233467287,8.15235E-05
cg26002568,-0.326339102,8.15564E-05
cg23491807,-0.276998703,8.15624E-05
cg12580930,-0.130662224,8.15789E-05
cg25376310,-0.250920632,8.16079E-05
cg20588285,-0.202165392,8.16211E-05
cg11735997,0.12927052,8.16883E-05
cg17272549,-0.208701676,8.17317E-05
cg08792423,-0.391142832,8.17349E-05
cg06680863,-0.236130222,8.17473E-05
cg14692284,-0.482985442,8.17787E-05
cg15787712,-0.209334332,8.17838E-05
cg21484749,0.175252973,0.000081784
cg09850418,-0.215395156,8.18091E-05
cg01394116,-0.498333039,8.18486E-05
cg25410789,-0.427206507,8.18681E-05
cg23628411,0.243101428,8.18745E-05
cg27534671,0.174504587,0.000081879
cg22502459,-0.168755518,8.19224E-05
cg20561213,-0.19430992,8.19258E-05
cg19409133,-0.391919544,8.19293E-05
cg26371787,-0.207886532,8.19322E-05
cg08295285,-0.135837405,8.19434E-05
cg13022461,-0.3203637,8.19563E-05
cg14764476,-0.566225808,0.000081971
cg11767757,-0.400270597,8.19947E-05
cg25711278,-0.239516344,8.20831E-05
cg04652496,-0.189763144,8.21638E-05
cg21552242,0.171357755,0.000082203
cg20481287,-0.270713676,8.22166E-05
cg05916196,-0.194816175,8.22471E-05
cg01363714,0.151861234,8.22497E-05
cg19952454,-0.255396901,8.22876E-05
cg05109931,-0.220615012,8.23091E-05
cg24945701,0.103651012,8.23125E-05
cg25706683,-0.370504481,8.23134E-05
cg21160852,-0.1293114,8.23379E-05
cg25664021,-0.16654949,8.23663E-05
cg23260625,-0.226581777,8.23967E-05
cg17175364,-0.241484748,0.00008242
cg07510282,-0.310313943,8.24272E-05
cg15647515,0.099345001,0.000082447
cg01979352,-0.265872627,8.24615E-05
cg20967329,-0.213680168,8.24762E-05
cg01901262,0.134572329,0.000082488
cg04171487,-0.310108999,8.24927E-05
cg05697785,-0.281873395,8.25229E-05
cg18506744,-0.387197078,8.25349E-05
cg08343600,-0.460475068,8.25387E-05
cg23033866,-0.103981316,0.000082578
cg12635937,0.130479027,8.26167E-05
cg15050473,-0.149080097,8.26283E-05
cg15515843,-0.083466713,8.27217E-05
cg13410764,-0.336695265,0.000082735
cg08129658,-0.137133233,8.27625E-05
cg23615676,0.104577672,8.27799E-05
cg21622202,-0.395068336,8.27861E-05
cg21631427,-0.212242136,8.27888E-05
cg20633835,-0.150481269,8.27965E-05
cg02768760,-0.258859514,8.28222E-05
cg21325715,-0.329638985,8.28724E-05
cg24461242,-0.174565958,8.28821E-05
cg00687073,-0.349248609,8.28874E-05
cg25503410,-0.341375244,8.29665E-05
cg02499614,-0.171242983,8.30163E-05
cg17311132,-0.36609511,8.30238E-05
cg06482498,-0.215300229,8.30359E-05
cg21839588,-0.251666782,8.30363E-05
cg02258381,-0.266663188,8.30737E-05
cg15645287,-0.427752665,8.31093E-05
cg16773814,-0.199477491,8.31455E-05
cg04776470,-0.150947591,8.31501E-05
cg06099971,-0.139311015,8.31722E-05
cg24842142,-0.210677081,8.32654E-05
cg01024247,-0.121852973,8.32979E-05
cg16332920,-0.279136331,8.33049E-05
cg08884490,-0.130009447,8.34073E-05
cg21245132,-0.112824403,8.34206E-05
cg19205031,-0.215678198,0.000083427
cg01959421,-0.145495344,8.34551E-05
cg16166230,-0.298811238,8.34837E-05
cg10603156,-0.300279266,8.34867E-05
cg24935121,-0.205855986,8.35211E-05
cg17227144,-0.245705069,8.35524E-05
cg03426615,-0.137571816,8.35821E-05
cg04481603,-0.138288902,8.35951E-05
cg11117531,0.112564097,8.35973E-05
cg14605590,-0.211345883,8.36682E-05
cg24630764,-0.248502483,8.36801E-05
cg14662886,-0.514209456,8.36831E-05
cg02301741,-0.429571958,8.37085E-05
cg08786077,0.418789408,8.37142E-05
cg13244799,-0.278441766,8.37147E-05
cg17221226,-0.39313869,8.37198E-05
cg02599006,-0.187800637,8.37618E-05
cg10409560,-0.349738431,8.37776E-05
cg12046677,-0.312395996,8.38829E-05
cg07563944,-0.186652024,8.38987E-05
cg19893494,-0.288969765,8.39454E-05
cg10385390,-0.280140492,8.39607E-05
cg17339440,-0.282027421,8.39684E-05
cg11522804,-0.082059566,8.39761E-05
cg13009365,-0.144622405,8.39813E-05
cg25602543,-0.13065305,8.39952E-05
cg14237223,-0.14614398,8.40095E-05
cg01949455,0.121893365,8.40161E-05
cg11003573,0.464128855,8.41024E-05
cg00593111,-0.248315064,8.41447E-05
cg04116354,0.489234272,0.000084164
cg20400171,-0.191951803,0.000084192
cg19965221,0.364820366,8.42784E-05
cg01476179,-0.281180813,8.42806E-05
cg15454534,-0.185607729,8.43055E-05
cg27297315,-0.158863484,8.43131E-05
cg13571319,-0.293033467,8.43283E-05
cg00216804,-0.174443979,8.43378E-05
cg26420566,-0.295086948,8.43695E-05
cg15153118,-0.253146358,8.44072E-05
cg08565197,-0.301984544,8.44354E-05
cg08007665,-0.179524221,8.44407E-05
cg06971092,0.176865802,8.45595E-05
cg06133145,0.135272454,8.45944E-05
cg03214420,-0.424331758,0.000084629
cg21931680,-0.213309747,0.000084655
cg02793948,0.223278693,8.47201E-05
cg13969001,0.131569207,8.47285E-05
cg19634693,-0.215018405,8.47293E-05
cg00096328,0.3438774,8.47782E-05
cg25617340,0.084526717,8.47969E-05
cg22077894,-0.171186907,8.48273E-05
cg12059866,-0.237438657,0.000084835
cg25653296,-0.109397072,8.48454E-05
cg04311510,-0.287036374,8.48512E-05
cg01822130,0.285067732,8.48606E-05
cg09805403,-0.260050432,8.48731E-05
cg23008646,0.125164816,0.000084977
cg00710862,-0.268639503,8.50022E-05
cg07855575,-0.320968987,8.50796E-05
cg02181920,-0.394345821,8.50842E-05
cg16736826,-0.231903622,8.50928E-05
cg10503840,-0.250072513,8.51072E-05
cg08161205,-0.210486277,8.51531E-05
cg13728394,-0.214155507,0.000085161
cg09822726,-0.266368834,8.52803E-05
cg08482501,-0.155973389,8.52938E-05
cg00059225,0.151413048,8.53297E-05
cg07992484,-0.280961827,8.53742E-05
cg05630016,0.252483473,8.53798E-05
cg06953865,-0.111314838,8.54252E-05
cg11670605,0.165279107,8.54424E-05
cg00950846,0.099185315,8.54461E-05
cg20155035,-0.321872,8.55224E-05
cg05527530,0.120470909,8.55371E-05
cg16594913,-0.367135112,8.55466E-05
cg20486690,-0.418458154,8.55483E-05
cg21961852,-0.2493731,8.55608E-05
cg15513868,-0.126268315,8.55678E-05
cg04125586,-0.189807055,8.55844E-05
cg22265458,-0.41464872,8.56519E-05
cg27147819,0.183997241,8.56752E-05
cg27261921,-0.326167649,8.56806E-05
cg16219266,-0.121326995,8.56982E-05
cg17971578,-0.429281012,8.57011E-05
cg05960932,-0.194617374,8.57023E-05
cg06339629,0.237844798,8.57024E-05
cg06572031,-0.167493219,8.57201E-05
cg19170991,0.313486006,8.57757E-05
cg04027940,-0.321654515,8.57793E-05
cg14873515,-0.201479532,8.58613E-05
cg03992114,-0.684022111,8.58783E-05
cg18940047,0.399605278,8.58946E-05
cg25934495,-0.196026061,8.59235E-05
cg20275072,-0.080746619,8.59566E-05
cg26506007,-0.15359677,8.59954E-05
cg27446185,-0.2610511,8.59998E-05
cg08327371,-0.190433573,8.60262E-05
cg07814763,-0.404640352,8.60582E-05
cg03945021,0.267288873,8.60672E-05
cg04493316,-0.196941967,8.60904E-05
cg09627757,-0.163984171,8.61186E-05
cg04198075,-0.179771691,8.61424E-05
cg22035959,-0.246023772,8.61429E-05
cg23103043,-0.310659548,8.61494E-05
cg00344801,-0.21448102,8.61941E-05
cg21267167,-0.194430287,8.62296E-05
cg01244520,-0.211458557,8.62656E-05
cg24251218,-0.330188383,0.000086289
cg16271663,-0.160818938,8.62949E-05
cg26807095,-0.239280142,8.63333E-05
cg03018256,-0.165603796,8.64104E-05
cg00654461,0.055356869,0.000086421
cg15001714,-0.267299535,8.64263E-05
cg18631301,-0.266265299,8.64284E-05
cg13967414,-0.259508963,8.64302E-05
cg14606321,-0.154548358,8.64377E-05
cg09840721,-0.20699206,8.64819E-05
cg12240358,-0.453744611,8.64832E-05
cg04719491,0.10628585,8.65256E-05
cg13618979,-0.407900928,8.66232E-05
cg05211057,0.104151903,8.66476E-05
cg02343905,-0.469369667,8.66788E-05
cg23425533,0.237744421,8.66874E-05
cg05605377,-0.466353661,8.67179E-05
cg25662428,-0.253327655,8.67335E-05
cg11321432,-0.16566518,0.000086766
cg09154933,-0.231415887,8.67881E-05
cg17666418,-0.503169556,8.68103E-05
cg20814718,-0.191164375,8.68308E-05
cg20181209,-0.328684582,8.68789E-05
cg05264101,0.244415,8.68902E-05
cg25719798,-0.123610337,8.68913E-05
cg12105450,0.241205138,8.69057E-05
cg00537960,-0.296755755,8.69933E-05
cg03714619,0.232740848,8.70303E-05
cg19652416,-0.249466546,8.70359E-05
cg00690929,-0.277206288,8.70464E-05
cg01432692,-0.318272814,8.70713E-05
cg06401414,-0.291119298,8.70961E-05
cg09030848,-0.186826443,8.71549E-05
cg03354340,0.258800598,8.71951E-05
cg25467833,-0.39324048,8.72038E-05
cg20957182,-0.294344029,8.72065E-05
cg10062193,0.174232283,8.72823E-05
cg13168012,-0.216263282,8.73726E-05
cg25321885,-0.226674386,8.74003E-05
cg17229197,-0.193973626,8.74886E-05
cg03176466,0.136417524,8.75046E-05
cg04206257,-0.20380817,8.75194E-05
cg19373099,-0.190525128,8.75423E-05
cg02251243,0.282069492,0.000087638
cg01672322,-0.26195484,8.76386E-05
cg18450625,-0.250591131,8.76429E-05
cg08445687,-0.161645073,8.76464E-05
cg07956247,-0.152529284,8.76641E-05
cg04363282,-0.234812445,0.000087689
cg17750946,-0.241770112,8.76934E-05
cg16423186,-0.125550115,8.77129E-05
cg00447324,-0.19232135,8.77433E-05
cg06671087,0.193058424,8.77751E-05
cg09562426,-0.206581238,8.78021E-05
cg22420514,-0.319147244,8.78724E-05
cg24604417,-0.201939524,8.78884E-05
cg21245300,-0.277630905,8.79011E-05
cg15916399,0.243605696,8.79067E-05
cg19268446,-0.256998826,8.79106E-05
cg23537305,-0.192028771,8.79217E-05
cg21710324,0.24824777,8.79259E-05
cg05428895,0.078332687,8.79769E-05
cg08463231,-0.201324577,8.80285E-05
cg15281710,0.111924747,0.000088058
cg22874407,-0.202498796,8.81403E-05
cg09334699,-0.270802606,8.81482E-05
cg26882410,-0.180794531,8.81598E-05
cg02971262,-0.20755052,8.81818E-05
cg24345551,-0.220473767,8.82019E-05
cg01610488,0.109959068,8.82492E-05
cg04228468,0.228437038,8.83007E-05
cg16544463,-0.411117316,8.83088E-05
cg24456744,-0.154560697,8.83092E-05
cg07782795,-0.126662027,8.83132E-05
cg01965950,-0.151130196,0.000088356
cg07881342,-0.422780272,8.83574E-05
cg13060233,-0.20634271,8.83879E-05
cg20388729,-0.334589872,8.84299E-05
cg04130356,-0.209571915,8.84481E-05
cg20376123,-0.207417362,8.84633E-05
cg16728846,-0.165732516,8.85138E-05
cg22162097,-0.310713032,8.85368E-05
cg13500195,-0.138704292,8.85991E-05
