cpg,beta,p
cg13595415,1.110546141,2.21159E-05
cg20283670,1.115159179,2.21257E-05
cg08691204,0.975573543,2.21261E-05
cg27181650,1.099571043,2.21277E-05
cg17549100,0.815352276,2.21324E-05
cg17733331,0.964616704,2.21346E-05
cg14432665,0.963905637,2.2136E-05
cg08866665,1.089864419,2.21394E-05
cg27468704,-0.911614688,2.21408E-05
cg04768713,0.903032066,2.21536E-05
cg21463177,0.997103906,2.21573E-05
cg03564748,-0.971411759,2.21581E-05
cg01539849,-1.184444905,2.2164E-05
cg09330834,1.089148442,2.21674E-05
cg27127091,-0.933295691,2.21711E-05
cg06951627,-1.153388216,2.21712E-05
cg13431373,1.139798661,2.21731E-05
cg16857015,-1.076469885,2.21812E-05
cg13314261,1.133937579,2.21819E-05
cg10178498,-1.215493922,2.21868E-05
cg15699693,-0.931584129,2.21871E-05
cg17820039,0.870031157,2.21877E-05
cg26221491,-1.170888192,2.21892E-05
cg19402173,-0.938019918,2.219E-05
cg26129417,0.947269355,2.21933E-05
cg18797132,-0.800184437,2.21989E-05
cg12722935,0.979915919,2.22007E-05
cg19063141,-0.823557548,2.22041E-05
cg14195122,-1.085011836,2.2205E-05
cg13348877,-0.977170707,2.22053E-05
cg19209355,-0.936895396,2.22168E-05
cg19592277,-0.930293711,2.22209E-05
cg20203327,-0.957459956,2.22231E-05
cg08615596,-0.908219188,2.22235E-05
cg07670185,-0.949902073,2.22288E-05
cg00917335,1.056689096,2.22338E-05
cg13487422,-1.17640404,2.22427E-05
ch.10.1028651F,-0.89883222,2.22533E-05
cg08998593,1.061855948,2.22624E-05
cg23969380,0.891101893,2.22645E-05
cg05223392,-0.890972342,2.22666E-05
cg16660345,0.907357168,2.22754E-05
cg06979342,-0.978318806,2.22801E-05
cg00375829,-0.893936861,2.22908E-05
cg17475643,-1.409751057,2.22939E-05
cg10820262,-0.76618145,2.22997E-05
cg13916459,0.958733548,2.23034E-05
cg07850464,1.006911619,2.23049E-05
cg02461391,1.058712374,2.2307E-05
cg09574498,-1.016257846,2.23133E-05
cg05628795,0.995259144,2.23162E-05
cg11542165,-1.008894349,2.23181E-05
cg04609711,-0.864205512,2.23202E-05
cg26193555,0.936223874,2.23209E-05
cg13772055,-0.81539824,2.23252E-05
cg11855117,0.950047567,2.23268E-05
cg21145248,-0.98010239,2.23332E-05
cg07908142,-0.97857688,2.23396E-05
cg08971595,1.076934147,2.23428E-05
cg22932223,-1.011648382,2.23442E-05
cg12948123,1.12208697,2.23472E-05
cg21270743,-0.952121721,2.23487E-05
cg10980296,-0.981240263,2.23659E-05
cg22912497,-0.938951711,2.23701E-05
cg07148145,1.012332427,2.23725E-05
cg17636795,-1.048672865,2.23833E-05
cg03355239,0.935158597,2.23839E-05
cg07698196,0.971533109,2.23863E-05
cg19880947,-1.066238887,2.23864E-05
cg10211891,0.844510444,2.23947E-05
cg08033901,-1.055810266,2.24001E-05
cg03298314,-1.157094682,2.24054E-05
cg14388724,-1.294444948,2.24059E-05
cg05529152,-0.981471777,2.24112E-05
cg11588423,-0.99435595,2.24138E-05
cg13353699,0.906734607,2.24144E-05
cg10766282,-0.803967096,2.24174E-05
cg17659382,0.995975717,2.24203E-05
cg26275848,1.126672503,2.24235E-05
cg03205010,-0.964568065,2.2432E-05
cg08700546,0.860066535,2.24359E-05
cg07015554,-0.950839133,2.24448E-05
cg06522697,0.926872882,2.24464E-05
cg25613061,-1.022534835,2.24543E-05
cg10771480,-1.163429926,2.24562E-05
cg18291941,1.117510597,2.24576E-05
cg02458039,0.926282554,2.24658E-05
cg26199225,-1.122921871,2.24671E-05
cg19056687,-1.168060014,2.24751E-05
cg02470008,-0.982518379,2.24764E-05
cg12177677,-0.948246098,2.2477E-05
cg07940804,-0.951671728,2.24806E-05
cg16805171,0.962391269,2.24811E-05
cg08220120,0.991507514,2.24816E-05
cg27000659,1.002655123,2.24931E-05
cg01701002,-0.875565466,2.25054E-05
cg00588720,0.969298606,2.25143E-05
cg25655593,-1.01672991,2.25149E-05
cg22065614,0.964731452,2.25156E-05
cg12665724,-0.817236598,2.25187E-05
cg14913178,-0.956194017,2.25242E-05
cg01358620,-0.859304217,2.25253E-05
cg25404930,0.982272404,2.25261E-05
cg01278654,-0.893374039,2.25292E-05
cg14998713,-1.003514137,2.25358E-05
cg23131131,-0.909315319,2.25374E-05
cg25900150,-0.977452172,2.25384E-05
cg13136596,-1.033840332,2.25384E-05
cg19106775,-1.058443027,2.25405E-05
cg00563870,-1.029236029,2.25408E-05
cg25469905,-1.000326802,2.2553E-05
cg12169512,0.977554208,2.25563E-05
cg25969659,1.116719038,2.25582E-05
cg00928478,1.015266498,2.25604E-05
cg07055616,0.792679227,2.25605E-05
cg22141459,0.949561111,2.25616E-05
cg04841346,-0.953649742,2.2567E-05
cg02264789,-1.183524291,2.25716E-05
cg15203429,-1.04805017,2.2572E-05
cg05228186,0.957234426,2.25782E-05
cg08172927,0.857908012,2.25896E-05
cg16747885,-1.031068544,2.25911E-05
cg13347452,-0.923985823,2.25954E-05
cg15837212,1.066717867,2.25975E-05
cg16865446,0.866986515,2.26072E-05
cg06447552,0.821754343,2.263E-05
cg24722073,0.905247974,2.26328E-05
cg13866320,-0.996977574,2.26415E-05
cg17178966,-1.105213623,2.26422E-05
cg01191114,0.99938361,2.26442E-05
cg12654349,0.793682884,2.26519E-05
cg11185904,0.953224072,2.2656E-05
cg13258610,1.07730498,2.2664E-05
cg10633619,-1.061140837,2.26769E-05
cg07016276,-1.002706824,2.26814E-05
cg27111461,-0.959683628,2.26895E-05
cg13985405,0.946681905,2.26921E-05
cg19659125,1.171057125,2.26931E-05
cg02269231,-0.978757891,2.26994E-05
cg20164601,-1.590295794,2.27023E-05
cg14839932,-1.023135648,2.27084E-05
cg01903971,-1.151213381,2.27138E-05
cg22249456,0.86249784,2.27225E-05
cg26947450,-1.149539951,2.27237E-05
cg14577835,-0.843137875,2.27443E-05
cg17443299,-1.123597364,2.27491E-05
cg15356966,-1.029943494,2.27541E-05
cg27602263,1.053623562,2.27597E-05
cg05251676,0.8923363,2.27689E-05
cg00251875,0.888073625,2.27702E-05
cg16362595,-0.754356199,2.27718E-05
cg17033166,-1.240360838,2.27719E-05
cg19651219,0.98503064,2.27755E-05
cg13644715,-1.119088983,2.27902E-05
cg00221327,-1.029155371,2.27906E-05
cg03983645,0.949152598,2.27991E-05
cg13952483,0.959362009,2.28157E-05
cg04638397,-0.940440194,2.28199E-05
cg19536652,-0.951977369,2.28228E-05
cg12048965,-0.823326697,2.28282E-05
cg23314805,1.181526626,2.28356E-05
cg25366141,-1.354875408,2.28369E-05
cg14408416,-0.926404266,2.28412E-05
cg18111223,-0.900968154,2.28475E-05
cg27661381,1.045978237,2.28617E-05
cg23557769,-1.106178792,2.28711E-05
cg01136977,0.966804203,2.28734E-05
cg05179172,1.284670413,2.28789E-05
cg25504229,-1.115325598,2.28808E-05
cg12188650,1.12598672,2.2885E-05
cg00161515,-0.974641757,2.28957E-05
cg21721065,1.142001375,2.29016E-05
cg20016673,-1.225344194,2.29061E-05
cg17100696,1.003553071,2.29122E-05
cg24723883,-0.996174942,2.29193E-05
cg17932726,0.888280224,2.29217E-05
cg05885212,-1.237844703,2.2922E-05
cg01785339,-1.057815707,2.29256E-05
cg17627768,-1.160235749,2.29288E-05
cg24569427,-0.862524795,2.2931E-05
cg08146977,1.051295724,2.29372E-05
cg17937591,-0.968642551,2.29374E-05
cg12691488,-0.893540617,2.29393E-05
cg03334072,-0.884515728,2.29529E-05
cg19146001,0.941540796,2.29579E-05
cg18255166,0.799918645,2.29601E-05
cg19789466,-1.038326461,2.29643E-05
cg12236702,-1.080946253,2.29652E-05
cg25212763,-0.936942057,2.29719E-05
cg07522981,1.083742365,2.29816E-05
cg01707559,1.151948668,2.2983E-05
cg16606067,-1.144774769,2.29832E-05
cg06988368,0.875705519,2.29832E-05
ch.15.663480R,-0.89920228,2.29879E-05
cg00943287,-0.861776724,2.29895E-05
cg04993082,-1.159857637,2.29896E-05
cg09266771,-0.981934757,2.29925E-05
cg13906733,-0.917835325,2.3001E-05
cg21504093,-1.021631283,2.30187E-05
cg24569492,0.837928602,2.30251E-05
cg02324974,1.040018294,2.3026E-05
cg21935402,0.921151105,2.30265E-05
cg15895543,-1.085350502,2.30314E-05
cg04012817,1.158023073,2.30425E-05
cg26705765,-0.892932501,2.30427E-05
cg09550323,-0.9943812,2.30461E-05
cg21038703,0.919293812,2.30483E-05
cg08993172,-0.931514818,2.30572E-05
cg09225973,-0.905470639,2.30664E-05
cg10239071,-1.065107705,2.30668E-05
cg13440244,-1.228161197,2.30671E-05
cg04943797,-0.856841789,2.30702E-05
cg23915314,0.959711178,2.30743E-05
cg18161950,-0.983218127,2.30766E-05
cg02531275,1.106379831,2.30767E-05
cg02743552,0.924109884,2.30813E-05
cg10943458,0.950340037,2.30824E-05
cg26664634,0.913018444,2.30844E-05
cg27599958,0.850680575,2.30851E-05
cg13921910,-0.994018811,2.3086E-05
cg19563513,-0.853492625,2.30865E-05
cg13007871,-0.831429251,2.30865E-05
cg26924223,1.009909358,2.30893E-05
cg25645448,-0.952860081,2.30916E-05
cg23725210,-1.055360454,2.30918E-05
cg04432660,-0.911662384,2.30943E-05
cg01300405,1.020027358,2.30954E-05
cg11932680,-0.917821371,2.30987E-05
cg01196079,0.877185338,2.31003E-05
cg13974084,-0.818092355,2.31023E-05
cg26221410,1.009458865,2.31035E-05
cg01041717,0.924133902,2.31039E-05
cg21184415,0.867747074,2.31039E-05
cg20448447,-0.933111406,2.31058E-05
cg05935961,0.895340698,2.31099E-05
cg19821612,1.09928484,2.3113E-05
cg18153499,1.120344849,2.31194E-05
cg23895846,1.131553602,2.31207E-05
cg25302784,-0.943589486,2.31287E-05
cg05998950,-1.054806558,2.31294E-05
cg02378673,1.035649971,2.31335E-05
cg12924518,-1.209681735,2.31407E-05
cg14554371,-1.49948312,2.31417E-05
cg16667275,-0.753517146,2.31431E-05
cg09977288,-0.956733477,2.31436E-05
cg22605643,-0.964695156,2.3146E-05
cg25767901,-0.991239197,2.31493E-05
cg05279284,0.937398598,2.31507E-05
cg08681497,0.994779197,2.31606E-05
cg19110612,-0.887381812,2.31628E-05
cg00295308,-1.050857104,2.31665E-05
cg10674704,-1.200525333,2.31678E-05
cg16196602,-1.243810115,2.31782E-05
cg02092616,1.179005151,2.31786E-05
cg02211160,1.3262154,2.31799E-05
cg00801636,-1.024390069,2.31865E-05
cg08340572,-0.843820445,2.31877E-05
cg12709244,0.881918783,2.31892E-05
cg05208416,-1.026349933,2.31926E-05
cg21002264,1.010459823,2.31946E-05
cg20748242,0.978856994,2.31957E-05
cg15894431,0.934911342,2.32011E-05
cg15176461,-1.008357914,2.32054E-05
ch.1.3056292F,-0.836694942,2.32159E-05
cg22027860,0.911800847,2.32176E-05
cg11628282,1.17334458,2.32195E-05
cg08054046,0.913409513,2.32223E-05
cg19003337,-0.972754972,2.32227E-05
cg08292572,1.044444766,2.32247E-05
cg25914829,0.90917201,2.32279E-05
cg13356354,-0.899695973,2.32319E-05
cg25554205,-0.989369549,2.32339E-05
cg00576121,1.085954496,2.32358E-05
cg00995689,-1.056066016,2.32406E-05
cg12078092,-1.13708132,2.3248E-05
cg18075040,1.25445073,2.32532E-05
cg21304488,-1.064989775,2.32545E-05
cg19501458,-0.940305891,2.32636E-05
cg22418668,0.815203505,2.32673E-05
cg04527071,-0.999808665,2.32673E-05
cg19741704,1.180347225,2.32676E-05
cg10861495,1.006252066,2.3281E-05
cg24193588,-0.998679397,2.32967E-05
cg03592103,1.099603606,2.32968E-05
cg25437947,0.90222563,2.33019E-05
cg17532779,1.060324944,2.33068E-05
cg10650299,-0.983321764,2.33138E-05
cg18103830,-1.053135187,2.33182E-05
cg04497752,-1.471861243,2.33205E-05
cg08188073,1.155801194,2.33206E-05
cg08979281,-0.921946048,2.33289E-05
cg19253809,-0.929465232,2.33291E-05
cg06833709,-1.035697549,2.33309E-05
cg07395969,-1.070521938,2.33333E-05
cg18074954,0.932087156,2.33344E-05
cg03659851,-0.966291041,2.33433E-05
ch.12.74372425F,-0.715831239,2.33507E-05
cg27086006,-0.882180787,2.33581E-05
cg04549524,0.848264077,2.33626E-05
cg13645113,1.041058818,2.33663E-05
cg04691180,1.004277415,2.33678E-05
cg22910382,0.943741225,2.33715E-05
cg15841944,-1.134992569,2.33866E-05
cg14993712,-1.125711015,2.3392E-05
cg23044647,-0.929964937,2.33957E-05
cg10907727,0.895151112,2.33965E-05
cg08111714,-1.118291444,2.3402E-05
cg16581347,0.88130917,2.34036E-05
cg07066163,-1.146014637,2.34054E-05
cg15432180,0.898530561,2.34082E-05
cg19081450,0.858617479,2.34117E-05
cg26812147,-1.057777582,2.3415E-05
cg07229027,-1.091918872,2.34228E-05
cg06756211,0.972985837,2.34265E-05
cg13324701,-0.899808769,2.34284E-05
cg24291991,-1.161969681,2.34354E-05
cg25339566,0.992211923,2.3437E-05
cg04960342,1.054777431,2.34466E-05
cg02768998,-0.895017379,2.34468E-05
cg13402055,-0.874301185,2.3448E-05
cg11201606,1.169685978,2.34489E-05
cg07951153,1.032735209,2.34591E-05
cg27408285,-0.892303645,2.34675E-05
cg14118666,1.092875371,2.34762E-05
cg09159389,1.300034883,2.34804E-05
cg10856875,0.870815285,2.34833E-05
cg17973739,0.88099649,2.34863E-05
cg27561431,1.100055025,2.34902E-05
cg15711902,0.939965203,2.34948E-05
cg01690182,0.856229896,2.34956E-05
cg05289966,0.801599144,2.34957E-05
cg15330255,-1.058919437,2.34962E-05
cg02346241,-1.086304896,2.34983E-05
cg20330630,0.963931399,2.35031E-05
cg07475546,-0.976528111,2.35047E-05
cg19613592,-1.029974346,2.3512E-05
cg04262392,-0.822558727,2.35123E-05
cg09712527,-0.924198687,2.35154E-05
cg21394273,-0.887117103,2.35178E-05
cg26385222,1.173053268,2.3521E-05
cg26751631,1.246857959,2.35221E-05
cg08581018,-1.347120179,2.35264E-05
cg18538751,-0.839696196,2.35277E-05
cg00140112,1.167187537,2.35281E-05
cg01257601,-0.956838221,2.35362E-05
cg02314835,0.882927404,2.35402E-05
cg02091366,1.107282452,2.35478E-05
cg21384729,-1.042793672,2.35598E-05
cg13130224,-1.125914586,2.35652E-05
cg04379703,-0.870366052,2.35667E-05
cg02237734,-0.79322801,2.3574E-05
cg08215400,-0.973516467,2.35762E-05
cg24047578,-0.891595273,2.35801E-05
cg06674873,-1.014163623,2.35807E-05
cg19342368,-0.838012491,2.35829E-05
cg27374199,1.040046729,2.3586E-05
cg24519108,-0.94992955,2.35915E-05
cg19972696,0.989699056,2.35924E-05
cg03383268,-0.854811245,2.35963E-05
cg01954686,-1.305529629,2.36152E-05
cg13618100,1.048113005,2.36273E-05
cg16102739,-0.920235878,2.36309E-05
cg12399393,-1.038946108,2.36319E-05
cg14386548,-1.034489832,2.36387E-05
cg27166452,-1.157378146,2.36442E-05
cg18453441,0.972869173,2.3645E-05
cg03490766,-1.106097997,2.36456E-05
cg08798921,0.927825984,2.36489E-05
cg22139212,-0.964309737,2.36622E-05
cg26169156,1.110081086,2.36682E-05
cg16635948,-0.873365932,2.367E-05
cg08832220,0.865082149,2.3675E-05
cg19275008,-0.897252207,2.36767E-05
cg25195203,1.052192362,2.36789E-05
cg00926192,1.125197342,2.36842E-05
cg02280049,-1.273780375,2.36847E-05
cg08680384,1.050953333,2.36864E-05
cg04199720,-1.055078039,2.36873E-05
cg02484774,-0.844752281,2.36891E-05
cg08978665,-0.990314184,2.36916E-05
cg22090640,-0.80110029,2.36922E-05
cg21956337,-0.979936584,2.36931E-05
cg06321266,1.04940667,2.37046E-05
cg27415283,-0.923961888,2.37053E-05
cg10110271,-0.962872223,2.37072E-05
cg14176752,1.013587104,2.37101E-05
cg19364879,0.935842146,2.37128E-05
cg21690489,-0.973099346,2.3714E-05
cg12947833,1.044019689,2.37195E-05
cg15543452,-0.839062038,2.3726E-05
cg05738152,0.861852161,2.37271E-05
cg23960922,-0.977301955,2.37276E-05
cg11691635,-1.072900783,2.3737E-05
cg13035052,1.287513931,2.37393E-05
cg24075738,1.028966843,2.37409E-05
cg11825652,0.967975317,2.37441E-05
cg20186995,-1.034455463,2.37449E-05
cg01910494,-1.027103346,2.37473E-05
cg20436478,1.009485799,2.37512E-05
cg03023068,-1.0429197,2.37548E-05
cg23856536,-0.792612267,2.37555E-05
cg13824859,1.124594267,2.37598E-05
cg10040059,1.300191043,2.37601E-05
cg08704217,1.11767914,2.37713E-05
cg21545003,-0.953088431,2.37747E-05
cg17777683,-0.865673569,2.3779E-05
cg26593521,-0.970528387,2.37804E-05
cg24018765,-1.118072375,2.37872E-05
cg20129806,-1.009350275,2.38055E-05
cg00943124,-1.08180432,2.38117E-05
cg10190416,-0.91770141,2.38133E-05
cg08641155,-1.080772232,2.38135E-05
cg01452847,0.882577802,2.38192E-05
cg08340453,-0.961979646,2.3829E-05
cg02159132,-0.905260467,2.38306E-05
cg10969245,-1.052511624,2.38311E-05
cg02836487,1.097869175,2.38396E-05
cg24876837,-1.07768834,2.38409E-05
cg07944707,0.963823206,2.38429E-05
cg15451141,-1.075487407,2.38513E-05
cg08156809,-1.129719908,2.3855E-05
cg01141438,0.883662643,2.387E-05
cg00971110,1.025967334,2.38704E-05
cg01503312,1.048027051,2.38715E-05
cg08048720,0.942044475,2.38792E-05
ch.3.2385974R,-0.857732632,2.38857E-05
cg10793756,-1.074959685,2.38928E-05
cg06895124,1.146293538,2.38976E-05
cg23504022,0.876489653,2.3903E-05
cg27583337,0.910041811,2.39047E-05
cg24281651,0.974205539,2.39083E-05
cg06709324,1.080314487,2.39103E-05
cg02897570,0.897550514,2.39131E-05
cg21304187,-1.100868488,2.39187E-05
cg02517632,1.090500849,2.392E-05
cg05516489,-1.048582634,2.39203E-05
cg10192877,-1.049821151,2.39304E-05
cg13971265,1.099981097,2.39323E-05
cg16639745,-1.11380725,2.39345E-05
cg12299303,-1.099684213,2.39346E-05
cg06840895,-1.022460971,2.39402E-05
cg22515201,1.167196504,2.39414E-05
cg23855986,0.78390169,2.3944E-05
cg17108364,0.985228933,2.3949E-05
cg04336859,1.06371433,2.39519E-05
cg20766702,1.228066168,2.39586E-05
cg06088102,1.11816952,2.39672E-05
cg10758369,0.954213247,2.39978E-05
cg18702820,1.193984433,2.40029E-05
cg00859280,-0.915619534,2.4005E-05
cg24203758,-1.052138372,2.40195E-05
cg00616447,-0.918135285,2.40312E-05
cg16752864,-1.008242163,2.40333E-05
cg05055326,0.901880197,2.40349E-05
cg07350501,0.835705665,2.4036E-05
cg03251054,-0.911250117,2.40412E-05
cg13982417,-0.994758093,2.40413E-05
cg09361488,-1.254138678,2.40416E-05
cg15982991,-0.887443896,2.40421E-05
cg21617357,-1.051089837,2.4043E-05
cg19894588,-0.958877194,2.40486E-05
cg06427502,0.8793115,2.40497E-05
cg13604623,-1.099152665,2.4051E-05
cg07022554,1.008595832,2.40536E-05
cg15816271,-0.918662593,2.40569E-05
cg14319700,-1.104671957,2.4058E-05
cg26579379,-1.174488584,2.40604E-05
cg27272098,-0.953919543,2.4071E-05
cg22252903,-0.979721321,2.40711E-05
cg00745725,0.867668673,2.40738E-05
cg11190854,1.214954716,2.40761E-05
cg23444578,-0.947243953,2.40885E-05
cg26566046,1.038067228,2.40901E-05
cg01670714,-1.12865596,2.40945E-05
cg14079359,-1.008299461,2.40974E-05
cg11071193,-1.074092318,2.40977E-05
cg18856632,0.811492423,2.40981E-05
cg17212065,-1.023451383,2.4106E-05
cg08752433,-0.832815556,2.41064E-05
cg17859552,-1.085651494,2.41084E-05
cg23879496,-1.090584398,2.41135E-05
cg10599507,-1.21758286,2.41167E-05
cg14190740,0.958456574,2.41191E-05
cg01982637,0.882002397,2.41304E-05
cg14611774,1.114834321,2.41357E-05
cg02591280,0.95674427,2.41409E-05
cg22027475,1.181892973,2.41438E-05
cg00849267,-0.935673784,2.41516E-05
cg20937139,0.852633524,2.41534E-05
cg10883542,-1.001459988,2.41606E-05
cg20506745,1.05425042,2.41606E-05
cg15853350,-0.883395725,2.41654E-05
cg11342468,-1.049278761,2.41685E-05
cg00598335,-0.97753654,2.41704E-05
cg09360458,-0.991715569,2.41794E-05
cg20801056,1.098786925,2.41828E-05
cg14683065,-0.925048797,2.42025E-05
cg06453691,-1.177247587,2.42038E-05
cg25027798,-1.266706591,2.42069E-05
cg24822552,-0.962134387,2.42193E-05
cg13479358,-1.120279308,2.42223E-05
cg02349578,0.929856249,2.42243E-05
cg00667360,1.033479078,2.42255E-05
cg27515076,1.078388304,2.42273E-05
cg09559995,1.017960633,2.42284E-05
cg07641643,-1.01675517,2.42397E-05
cg04323979,1.091306318,2.42401E-05
cg10708588,1.017186529,2.42422E-05
cg11691589,1.041332006,2.42446E-05
cg21472506,0.99049519,2.42469E-05
cg14773207,-1.07224972,2.42561E-05
cg22409504,-0.95424714,2.42585E-05
cg21854332,-0.872295191,2.42601E-05
cg02506360,0.814843429,2.42612E-05
cg20243357,0.83004759,2.42688E-05
cg12724086,-0.885855245,2.42735E-05
cg20592995,0.920228277,2.42739E-05
cg23969515,0.987537208,2.42812E-05
cg19401643,-1.020888825,2.42883E-05
cg19904425,-0.923006515,2.42884E-05
cg17768026,-1.102746349,2.42886E-05
cg23791505,-0.971102459,2.42887E-05
cg08134818,0.869407961,2.42922E-05
cg04013970,-1.126801548,2.42935E-05
cg17877494,0.920608774,2.42951E-05
cg16592623,-0.977534973,2.43153E-05
cg10286163,1.084405531,2.43186E-05
cg23038014,1.022986016,2.43195E-05
cg17536166,0.899748572,2.43251E-05
cg22068741,-0.952039748,2.43269E-05
cg00179576,-1.079355688,2.43296E-05
cg13472584,-0.815194698,2.43313E-05
cg08599294,1.019911641,2.43337E-05
cg20787173,0.951322512,2.43337E-05
cg05465955,-2.063561466,2.43349E-05
cg21941374,-0.917269822,2.43384E-05
cg09079613,0.865096526,2.43436E-05
cg20609715,1.141011851,2.43436E-05
cg24297454,1.226442527,2.43447E-05
cg04386405,-0.846904033,2.43637E-05
cg14000361,1.026844052,2.43642E-05
cg03034198,-1.116209507,2.43717E-05
cg14598373,0.990142923,2.43717E-05
cg06366937,0.921907524,2.4377E-05
cg11516594,0.886860325,2.4377E-05
cg00968020,1.031919689,2.43829E-05
cg17876020,-1.087669344,2.43833E-05
cg01680839,-0.939523043,2.43881E-05
cg10463451,-1.022118183,2.43922E-05
cg03654080,1.00352979,2.43937E-05
cg26281475,-0.873971771,2.43951E-05
cg25089685,-0.834797352,2.44017E-05
cg01600263,-1.00932476,2.44138E-05
cg22328616,0.931761645,2.44146E-05
cg25937790,-0.872816262,2.4419E-05
cg22613968,-0.74901197,2.44242E-05
cg09985344,-0.988604781,2.44277E-05
cg23187101,1.210920792,2.44329E-05
